codigo,nome,preco,quantidade
5943,Caixa de Som Bluetooth 210,1571.65,53
5944,Teclado Mecanico 180,1812.23,3
5945,Macarrao Espaguete 382,1531.92,66
5946,Smartphone 790,64.62,44
5947,Bone 608,1513.8,31
5948,Amaciante Concentrado 614,2170.41,54
5949,Lustra Moveis 974,385.4,42
5950,Macarrao Espaguete 675,769.16,39
5951,Achocolatado em Po 799,72.36,99
5952,Escova de Cabelo 352,1548.24,55
5953,Meias de Algodao 103,1749.66,50
5954,Leite Integral 628,1236.96,40
5955,Azeite de Oliva 452,282.38,46
5956,Macarrao Espaguete 384,687.69,3
5957,Lustra Moveis 819,1536.06,22
5958,Relogio de Pulso 473,1324.29,89
5959,Pulseira de Prata 107,1569.01,66
5960,Macarrao Espaguete 350,632.49,60
5961,Vestido Floral 397,2082.65,73
5962,Creme Hidratante 259,834.76,32
5963,Feijao Carioca 963,2171.75,34
5964,Desinfetante Floral 135,902.53,38
5965,Mochila Escolar 643,1596.36,53
5966,Vestido Floral 291,1280.74,93
5967,Macarrao Espaguete 294,1653.42,51
5968,Carteira de Couro 663,1038.44,94
5969,Detergente Liquido 249,1865.25,65
5970,Chaveiro Metalico 825,1039.04,97
5971,Jaqueta de Couro 507,92.44,85
5972,Escova de Cabelo 567,778.04,96
5973,Smartwatch 206,467.96,62
5974,Cafe Torrado 300,1632.85,19
5975,Smartwatch 957,1251.36,22
5976,Protetor Solar FPS 50 742,56.45,32
5977,Mouse Gamer 343,1975.81,62
5978,Smartphone 149,909.8,45
5979,Arroz Branco 597,1180.22,65
5980,Chaveiro Metalico 567,1273.3,19
5981,Lustra Moveis 422,372.87,36
5982,Escova de Cabelo 797,1015.09,16
5983,Jaqueta de Couro 197,2186.23,95
5984,Relogio de Pulso 321,2456.3,36
5985,Camiseta Basica 934,1766.79,18
5986,Camiseta Basica 825,35.75,94
5987,Escova de Cabelo 260,1711.65,44
5988,Colar Dourado 862,2017.62,90
5989,Shampoo Anticaspa 768,896.66,6
5990,Caixa de Som Bluetooth 669,160.43,66
5991,Teclado Mecanico 187,192.87,44
5992,Amaciante Concentrado 156,1898.37,92
5993,Desinfetante Floral 651,37.68,40
5994,Macarrao Espaguete 712,1048.55,13
5995,Leite Integral 229,136.46,58
5996,Protetor Solar FPS 50 977,2129.47,90
5997,Escova de Cabelo 621,2112.18,45
5998,Vassoura Retratil 956,1059.62,49
5999,Detergente Liquido 447,1952.08,12
6000,Detergente Liquido 589,60.85,27
6001,Shampoo Anticaspa 709,2496.34,68
6002,Vestido Floral 699,593.43,89
6003,Sabao em Po 725,16.09,85
6004,Cafe Torrado 665,1107.86,26
6005,Camiseta Basica 779,1676.58,58
6006,Arroz Branco 689,2303.04,70
6007,Achocolatado em Po 323,1434.88,15
6008,Bolacha Recheada 308,2251.71,92
6009,Feijao Carioca 180,2473.15,88
6010,Fone de Ouvido Bluetooth 850,1650.64,33
6011,Vestido Floral 410,316.88,84
6012,Creme Hidratante 255,1121.95,76
6013,Cinto Social 596,1461.86,96
6014,Leite Integral 995,596.0,97
6015,Notebook 735,1618.44,86
6016,Feijao Carioca 664,2332.0,33
6017,Sabao em Po 421,1986.15,48
6018,Cinto Social 369,888.8,5
6019,Mouse Gamer 499,1042.36,3
6020,Bermuda Esportiva 789,1719.04,86
6021,Shampoo Anticaspa 283,2135.47,63
6022,Bolacha Recheada 298,1328.21,24
6023,Macarrao Espaguete 952,1739.1,33
6024,Caixa de Som Bluetooth 762,406.5,85
6025,Macarrao Espaguete 229,627.39,10
6026,Cinto Social 422,1605.23,6
6027,Cafe Torrado 873,666.27,99
6028,Blusa de Frio 997,1307.68,58
6029,Pulseira de Prata 814,913.91,12
6030,Pano de Microfibra 431,1703.85,79
6031,Detergente Liquido 583,219.22,74
6032,Carteira de Couro 601,77.54,26
6033,Cafe Torrado 233,724.36,3
6034,Macarrao Espaguete 480,1137.52,71
6035,Cinto Social 284,866.36,61
6036,Bone 436,1330.29,65
6037,Azeite de Oliva 650,2266.04,17
6038,Sabao em Po 519,1470.19,4
6039,Amaciante Concentrado 353,1673.74,49
6040,Condicionador Hidratante 664,739.29,25
6041,Smartphone 620,2269.93,23
6042,Carteira de Couro 138,1394.96,34
6043,Camiseta Basica 129,2217.04,94
6044,Jaqueta de Couro 991,126.49,97
6045,Escova de Cabelo 193,323.53,18
6046,Cafe Torrado 187,750.9,84
6047,Perfume Masculino 798,2434.12,50
6048,Colar Dourado 849,2310.25,73
6049,Oculos de Sol 687,1265.02,80
6050,Desinfetante Floral 102,32.67,4
6051,Vestido Floral 455,1884.11,18
6052,Notebook 419,794.54,3
6053,Esponja Multiuso 421,2388.69,73
6054,Bermuda Esportiva 419,118.74,98
6055,Jaqueta de Couro 111,2136.08,34
6056,Chaveiro Metalico 775,1701.95,89
6057,Calca Jeans 554,1078.85,98
6058,Colar Dourado 852,788.02,30
6059,Pano de Microfibra 154,1302.33,47
6060,Carregador Portatil 653,1244.95,33
6061,Caixa de Som Bluetooth 183,810.94,17
6062,Arroz Branco 628,809.61,68
6063,Detergente Liquido 985,904.2,30
6064,Bone 451,1902.54,61
6065,Perfume Masculino 449,401.4,9
6066,Azeite de Oliva 326,804.66,56
6067,Notebook 114,2432.23,31
6068,Blusa de Frio 292,1238.28,96
6069,Feijao Carioca 672,1604.43,87
6070,Smartphone 696,810.23,4
6071,Pano de Microfibra 154,71.22,34
6072,Desinfetante Floral 317,1066.47,39
6073,Vassoura Retratil 610,2258.48,68
6074,Creme Hidratante 973,665.0,52
6075,Macarrao Espaguete 759,2220.48,47
6076,Escova de Cabelo 337,722.46,2
6077,Desinfetante Floral 482,2440.05,70
6078,Camiseta Basica 541,1748.12,9
6079,Notebook 926,64.81,80
6080,Mochila Escolar 485,727.65,47
6081,Cafe Torrado 201,594.57,20
6082,Desinfetante Floral 993,2320.65,48
6083,Sabao em Po 581,2363.14,63
6084,Carregador Portatil 839,436.15,73
6085,Esponja Multiuso 686,2269.74,35
6086,Blusa de Frio 468,2245.31,24
6087,Smartphone 262,981.69,88
6088,Blusa de Frio 279,360.13,64
6089,Macarrao Espaguete 188,2297.23,74
6090,Oculos de Sol 322,2120.8,26
6091,Notebook 975,1707.67,48
6092,Lustra Moveis 799,632.41,34
6093,Mouse Gamer 952,22.35,32
6094,Carregador Portatil 946,111.14,27
6095,Amaciante Concentrado 528,1453.03,39
6096,Camiseta Basica 676,1830.48,6
6097,Meias de Algodao 801,665.94,55
6098,Leite Integral 559,1593.72,45
6099,Feijao Carioca 799,2430.54,27
6100,Teclado Mecanico 262,32.65,12
6101,Esmalte Vermelho 940,2409.84,32
6102,Feijao Carioca 838,632.39,36
6103,Condicionador Hidratante 243,1586.3,9
6104,Jaqueta de Couro 657,399.44,6
6105,Carteira de Couro 905,1084.22,27
6106,Oculos de Sol 502,2363.01,35
6107,Vestido Floral 414,848.33,19
6108,Teclado Mecanico 782,1464.42,48
6109,Bone 142,1879.65,83
6110,Meias de Algodao 149,1562.02,14
6111,Oculos de Sol 867,2173.7,86
6112,Blusa de Frio 397,813.83,4
6113,Mouse Gamer 928,597.16,64
6114,Achocolatado em Po 925,1907.11,37
6115,Condicionador Hidratante 369,1536.82,55
6116,Fone de Ouvido Bluetooth 466,1679.0,33
6117,Bone 491,109.6,79
6118,Jaqueta de Couro 720,1984.95,90
6119,Notebook 260,1139.04,48
6120,Esponja Multiuso 504,83.32,54
6121,Lustra Moveis 906,232.56,75
6122,Blusa de Frio 129,994.06,52
6123,Cinto Social 741,2476.79,6
6124,Sabao em Po 332,850.08,45
6125,Carteira de Couro 388,1873.87,6
6126,Pano de Microfibra 357,900.93,48
6127,Shampoo Anticaspa 685,1071.17,17
6128,Camiseta Basica 217,2416.22,58
6129,Carregador Portatil 120,198.32,85
6130,Bermuda Esportiva 297,1618.14,31
6131,Condicionador Hidratante 948,637.61,80
6132,Azeite de Oliva 702,455.37,99
6133,Cinto Social 103,2144.18,99
6134,Smartwatch 348,2116.78,97
6135,Chaveiro Metalico 887,1371.09,16
6136,Bolacha Recheada 645,84.6,56
6137,Relogio de Pulso 684,973.91,51
6138,Teclado Mecanico 981,2479.26,12
6139,Bolacha Recheada 848,1390.77,69
6140,Carregador Portatil 794,2074.72,15
6141,Detergente Liquido 369,931.13,62
6142,Escova de Cabelo 696,742.48,90
6143,Meias de Algodao 946,747.07,81
6144,Smartphone 972,2020.03,52
6145,Mochila Escolar 855,1492.55,3
6146,Smartphone 472,1895.58,54
6147,Chaveiro Metalico 822,556.81,70
6148,Arroz Branco 637,1347.55,43
6149,Cafe Torrado 580,756.53,54
6150,Blusa de Frio 565,1799.97,8
6151,Escova de Cabelo 999,2109.91,69
6152,Sabao em Po 727,487.94,58
6153,Sabonete Liquido 225,2206.03,50
6154,Desinfetante Floral 998,1483.76,5
6155,Smartwatch 211,2152.62,74
6156,Colar Dourado 770,1706.59,15
6157,Teclado Mecanico 843,1077.02,6
6158,Shampoo Anticaspa 146,2266.63,86
6159,Vassoura Retratil 911,1311.48,66
6160,Pano de Microfibra 309,1830.8,12
6161,Cafe Torrado 835,771.81,6
6162,Achocolatado em Po 211,530.52,94
6163,Carteira de Couro 588,618.91,21
6164,Caixa de Som Bluetooth 959,1370.16,79
6165,Bone 785,1484.44,23
6166,Jaqueta de Couro 159,1255.02,82
6167,Creme Hidratante 295,1462.79,11
6168,Achocolatado em Po 482,1139.82,13
6169,Macarrao Espaguete 804,453.8,66
6170,Mochila Escolar 250,607.87,68
6171,Shampoo Anticaspa 663,2433.74,14
6172,Vestido Floral 948,2127.48,7
6173,Cafe Torrado 281,1933.1,10
6174,Mouse Gamer 560,2481.11,22
6175,Creme Hidratante 795,1949.76,94
6176,Smartphone 753,2150.59,65
6177,Detergente Liquido 783,1071.6,43
6178,Bolacha Recheada 854,606.25,26
6179,Bolacha Recheada 370,2109.17,44
6180,Perfume Masculino 524,1481.13,81
6181,Pano de Microfibra 591,950.89,72
6182,Carregador Portatil 406,2434.9,7
6183,Bermuda Esportiva 590,2277.34,68
6184,Sabao em Po 921,1673.65,58
6185,Esponja Multiuso 347,1555.92,65
6186,Smartphone 419,812.04,51
6187,Mouse Gamer 260,46.74,22
6188,Smartwatch 822,1635.08,1
6189,Esponja Multiuso 704,758.0,66
6190,Teclado Mecanico 897,525.18,34
6191,Chaveiro Metalico 386,2103.29,13
6192,Blusa de Frio 589,1162.41,60
6193,Sabonete Liquido 168,229.7,7
6194,Amaciante Concentrado 756,2223.5,19
6195,Camiseta Basica 969,1829.72,81
6196,Vestido Floral 603,2072.18,89
6197,Caixa de Som Bluetooth 871,565.73,40
6198,Smartphone 267,1482.59,77
6199,Achocolatado em Po 467,182.69,3
6200,Amaciante Concentrado 747,683.98,64
6201,Teclado Mecanico 784,102.96,32
6202,Meias de Algodao 479,688.82,33
6203,Vassoura Retratil 746,1203.25,35
6204,Macarrao Espaguete 588,1081.17,42
6205,Azeite de Oliva 875,239.62,58
6206,Arroz Branco 259,1579.6,99
6207,Sabonete Liquido 732,2243.86,38
6208,Azeite de Oliva 217,943.31,33
6209,Sabonete Liquido 596,2067.43,84
6210,Teclado Mecanico 530,949.62,85
6211,Meias de Algodao 911,39.49,5
6212,Escova de Cabelo 165,2341.74,96
6213,Sabao em Po 998,1712.15,16
6214,Sabao em Po 857,1729.47,21
6215,Carregador Portatil 717,1866.05,84
6216,Cinto Social 598,817.41,25
6217,Condicionador Hidratante 192,65.95,71
6218,Smartphone 349,59.36,52
6219,Colar Dourado 647,351.5,25
6220,Feijao Carioca 920,2056.04,42
6221,Blusa de Frio 263,1250.8,30
6222,Bolacha Recheada 581,598.25,21
6223,Calca Jeans 660,1668.85,45
6224,Meias de Algodao 700,1925.92,99
6225,Pano de Microfibra 392,2048.18,11
6226,Colar Dourado 703,257.14,5
6227,Lustra Moveis 514,1027.64,49
6228,Achocolatado em Po 372,1659.81,59
6229,Pano de Microfibra 505,1456.91,6
6230,Notebook 206,1562.26,18
6231,Pulseira de Prata 235,2048.85,81
6232,Vassoura Retratil 457,1665.91,43
6233,Camiseta Basica 837,1792.7,54
6234,Escova de Cabelo 737,1816.15,28
6235,Creme Hidratante 985,1819.72,1
6236,Camiseta Basica 638,1595.78,89
6237,Lustra Moveis 233,1889.12,45
6238,Colar Dourado 702,1758.57,73
6239,Detergente Liquido 740,1497.6,62
6240,Leite Integral 218,957.07,73
6241,Smartwatch 104,839.27,37
6242,Blusa de Frio 929,1873.55,18
6243,Caixa de Som Bluetooth 938,125.84,25
6244,Bermuda Esportiva 623,2319.63,35
6245,Sabonete Liquido 183,1107.78,9
6246,Esmalte Vermelho 373,565.45,81
6247,Bolacha Recheada 755,2326.02,72
6248,Arroz Branco 589,2222.82,62
6249,Oculos de Sol 736,2410.85,30
6250,Bolacha Recheada 837,1550.47,48
6251,Vestido Floral 640,1778.67,69
6252,Teclado Mecanico 598,811.39,44
6253,Macarrao Espaguete 243,1054.61,26
6254,Shampoo Anticaspa 992,638.16,6
6255,Sabao em Po 249,993.66,63
6256,Desinfetante Floral 591,1062.48,75
6257,Teclado Mecanico 547,2347.37,16
6258,Colar Dourado 847,2472.02,2
6259,Calca Jeans 455,570.53,33
6260,Vassoura Retratil 692,950.89,81
6261,Pano de Microfibra 730,2064.23,69
6262,Fone de Ouvido Bluetooth 705,2257.15,54
6263,Shampoo Anticaspa 116,1442.33,19
6264,Lustra Moveis 276,2100.28,55
6265,Arroz Branco 861,1041.58,50
6266,Achocolatado em Po 270,2235.28,12
6267,Amaciante Concentrado 437,33.04,9
6268,Notebook 487,16.42,98
6269,Jaqueta de Couro 831,1060.08,50
6270,Mouse Gamer 832,1280.41,26
6271,Shampoo Anticaspa 881,2372.53,6
6272,Caixa de Som Bluetooth 865,136.06,42
6273,Carteira de Couro 556,1889.15,83
6274,Amaciante Concentrado 504,780.21,13
6275,Bone 902,2457.71,11
6276,Esmalte Vermelho 321,1252.89,8
6277,Mouse Gamer 682,783.54,67
6278,Caixa de Som Bluetooth 759,1019.78,97
6279,Creme Hidratante 725,1882.37,34
6280,Azeite de Oliva 455,1237.77,25
6281,Sabao em Po 723,1194.39,3
6282,Jaqueta de Couro 959,2484.28,87
6283,Bermuda Esportiva 678,1691.47,57
6284,Achocolatado em Po 722,2245.84,66
6285,Colar Dourado 201,420.06,15
6286,Meias de Algodao 211,2480.74,24
6287,Protetor Solar FPS 50 559,1842.31,25
6288,Fone de Ouvido Bluetooth 395,776.52,96
6289,Bermuda Esportiva 958,2175.45,68
6290,Chaveiro Metalico 452,2064.8,45
6291,Bone 919,750.24,70
6292,Mochila Escolar 953,1547.6,94
6293,Macarrao Espaguete 616,547.97,95
6294,Caixa de Som Bluetooth 540,1668.86,30
6295,Desinfetante Floral 927,1284.94,46
6296,Bermuda Esportiva 860,2211.76,22
6297,Pano de Microfibra 195,1440.07,44
6298,Escova de Cabelo 600,64.7,88
6299,Camiseta Basica 240,604.19,97
6300,Notebook 624,1424.91,68
6301,Calca Jeans 151,1918.47,17
6302,Condicionador Hidratante 674,304.2,48
6303,Carteira de Couro 176,769.55,61
6304,Fone de Ouvido Bluetooth 763,734.1,37
6305,Chaveiro Metalico 287,543.05,1
6306,Amaciante Concentrado 418,2021.61,57
6307,Detergente Liquido 618,1145.08,46
6308,Blusa de Frio 291,1491.7,42
6309,Azeite de Oliva 393,1785.27,26
6310,Chaveiro Metalico 428,820.16,13
6311,Sabonete Liquido 535,2200.1,86
6312,Bolacha Recheada 700,864.09,20
6313,Colar Dourado 515,894.4,42
6314,Feijao Carioca 207,1428.62,10
6315,Detergente Liquido 134,1997.31,45
6316,Teclado Mecanico 128,1766.4,56
6317,Teclado Mecanico 415,1348.32,24
6318,Calca Jeans 815,222.32,47
6319,Esmalte Vermelho 125,2094.74,42
6320,Chaveiro Metalico 650,2377.73,70
6321,Sabonete Liquido 708,1603.08,91
6322,Calca Jeans 772,1134.46,37
6323,Macarrao Espaguete 519,685.77,93
6324,Azeite de Oliva 898,2091.0,72
6325,Bermuda Esportiva 708,2170.63,51
6326,Vestido Floral 110,2229.12,70
6327,Cinto Social 270,2017.48,77
6328,Desinfetante Floral 694,715.74,26
6329,Sabonete Liquido 699,691.5,25
6330,Carteira de Couro 673,2274.03,62
6331,Meias de Algodao 893,582.13,77
6332,Mochila Escolar 704,1112.45,28
6333,Protetor Solar FPS 50 525,1282.6,82
6334,Carteira de Couro 182,2446.04,46
6335,Cafe Torrado 798,2287.54,12
6336,Esmalte Vermelho 849,1704.64,11
6337,Desinfetante Floral 692,2091.25,85
6338,Carteira de Couro 566,1348.18,6
6339,Smartwatch 109,1060.45,70
6340,Sabao em Po 289,1666.69,81
6341,Pano de Microfibra 419,201.18,14
6342,Pano de Microfibra 445,310.06,56
6343,Mochila Escolar 540,1206.71,63
6344,Oculos de Sol 510,1164.82,14
6345,Vestido Floral 201,359.26,6
6346,Notebook 411,363.6,21
6347,Condicionador Hidratante 528,486.22,24
6348,Arroz Branco 868,2274.43,61
6349,Smartphone 123,481.82,24
6350,Sabonete Liquido 550,1594.16,19
6351,Cinto Social 846,758.65,71
6352,Blusa de Frio 524,690.27,13
6353,Jaqueta de Couro 609,2002.49,92
6354,Escova de Cabelo 300,1024.5,56
6355,Pulseira de Prata 383,1214.81,75
6356,Oculos de Sol 224,455.88,15
6357,Arroz Branco 433,1832.46,51
6358,Camiseta Basica 580,172.66,4
6359,Azeite de Oliva 488,2152.54,92
6360,Smartphone 271,1425.71,77
6361,Vassoura Retratil 676,2240.8,83
6362,Creme Hidratante 611,529.58,42
6363,Caixa de Som Bluetooth 688,246.38,11
6364,Mochila Escolar 859,1372.7,8
6365,Carteira de Couro 367,1056.84,2
6366,Smartphone 194,1689.99,46
6367,Relogio de Pulso 821,2310.62,64
6368,Teclado Mecanico 538,936.68,11
6369,Escova de Cabelo 532,2373.48,79
6370,Condicionador Hidratante 775,125.8,18
6371,Vassoura Retratil 836,1122.67,35
6372,Carteira de Couro 568,131.56,30
6373,Notebook 648,686.73,94
6374,Arroz Branco 171,380.23,37
6375,Desinfetante Floral 847,2095.98,55
6376,Azeite de Oliva 989,391.33,50
6377,Camiseta Basica 421,1000.61,63
6378,Calca Jeans 312,1615.15,40
6379,Amaciante Concentrado 337,2190.14,13
6380,Achocolatado em Po 325,2379.12,77
6381,Perfume Masculino 428,2244.55,13
6382,Caixa de Som Bluetooth 403,87.2,9
6383,Amaciante Concentrado 305,2051.11,4
6384,Sabonete Liquido 513,915.46,6
6385,Achocolatado em Po 816,571.19,76
6386,Smartwatch 798,1691.69,60
6387,Colar Dourado 821,2264.37,51
6388,Protetor Solar FPS 50 390,1992.12,83
6389,Sabao em Po 474,1372.56,10
6390,Cinto Social 520,842.52,70
6391,Carregador Portatil 168,1901.9,1
6392,Macarrao Espaguete 725,1411.24,65
6393,Pulseira de Prata 274,2261.25,73
6394,Smartphone 971,603.86,26
6395,Condicionador Hidratante 226,1536.03,19
6396,Perfume Masculino 391,1456.43,53
6397,Camiseta Basica 546,471.16,18
6398,Pano de Microfibra 715,1695.58,22
6399,Calca Jeans 917,2410.33,84
6400,Chaveiro Metalico 320,2218.0,81
6401,Mouse Gamer 553,1671.22,4
6402,Carregador Portatil 110,1375.92,57
6403,Cinto Social 674,1891.94,44
6404,Meias de Algodao 229,1769.71,44
6405,Lustra Moveis 730,223.42,53
6406,Sabao em Po 871,137.83,54
6407,Detergente Liquido 716,1801.29,81
6408,Shampoo Anticaspa 454,133.82,4
6409,Cafe Torrado 805,311.15,66
6410,Mochila Escolar 950,2493.66,4
6411,Oculos de Sol 970,1586.11,10
6412,Condicionador Hidratante 508,445.31,64
6413,Oculos de Sol 488,2480.56,7
6414,Detergente Liquido 538,1233.86,89
6415,Vestido Floral 899,834.85,76
6416,Caixa de Som Bluetooth 857,964.77,87
6417,Camiseta Basica 148,2294.44,24
6418,Calca Jeans 657,183.92,15
6419,Chaveiro Metalico 419,705.66,2
6420,Feijao Carioca 193,321.29,25
6421,Smartwatch 658,408.83,76
6422,Arroz Branco 384,1115.81,12
6423,Mochila Escolar 988,2105.33,76
6424,Smartphone 465,2064.29,10
6425,Mochila Escolar 133,1181.51,28
6426,Desinfetante Floral 426,837.8,22
6427,Leite Integral 825,225.36,1
6428,Jaqueta de Couro 687,1286.24,18
6429,Vestido Floral 548,1555.87,24
6430,Desinfetante Floral 231,719.48,83
6431,Relogio de Pulso 517,498.92,66
6432,Carteira de Couro 826,2191.38,4
6433,Mouse Gamer 838,55.3,80
6434,Calca Jeans 874,1058.98,71
6435,Calca Jeans 698,1534.48,49
6436,Amaciante Concentrado 640,639.27,80
6437,Vassoura Retratil 246,1786.76,69
6438,Lustra Moveis 309,743.8,32
6439,Creme Hidratante 986,1845.32,32
6440,Bermuda Esportiva 217,1710.49,25
6441,Sabonete Liquido 327,2080.14,58
6442,Amaciante Concentrado 212,2219.97,5
6443,Esponja Multiuso 909,1148.52,87
6444,Teclado Mecanico 627,2088.08,15
6445,Fone de Ouvido Bluetooth 395,2010.93,53
6446,Feijao Carioca 811,2119.99,88
6447,Azeite de Oliva 187,106.13,15
6448,Desinfetante Floral 122,643.32,27
6449,Macarrao Espaguete 720,1930.85,28
6450,Perfume Masculino 482,213.67,61
6451,Cinto Social 284,1823.0,24
6452,Creme Hidratante 396,1532.24,11
6453,Cafe Torrado 579,1977.32,43
6454,Arroz Branco 325,2095.51,49
6455,Azeite de Oliva 567,95.34,64
6456,Bone 969,2054.81,98
6457,Mochila Escolar 995,131.76,52
6458,Carregador Portatil 106,631.69,9
6459,Perfume Masculino 318,794.99,87
6460,Blusa de Frio 607,2282.48,35
6461,Pano de Microfibra 280,444.28,74
6462,Detergente Liquido 696,1571.91,86
6463,Vassoura Retratil 269,2155.85,51
6464,Sabonete Liquido 818,882.59,93
6465,Cafe Torrado 748,1397.29,51
6466,Protetor Solar FPS 50 391,2023.88,97
6467,Blusa de Frio 966,665.27,61
6468,Notebook 312,1942.15,43
6469,Caixa de Som Bluetooth 682,1204.02,85
6470,Carregador Portatil 435,708.53,61
6471,Fone de Ouvido Bluetooth 233,112.64,40
6472,Arroz Branco 213,644.4,25
6473,Shampoo Anticaspa 458,288.2,48
6474,Azeite de Oliva 466,1727.45,15
6475,Esponja Multiuso 458,1192.35,28
6476,Mouse Gamer 921,927.95,29
6477,Bone 608,1758.61,54
6478,Esmalte Vermelho 957,2398.4,26
6479,Relogio de Pulso 804,1881.81,95
6480,Cinto Social 696,610.54,33
6481,Desinfetante Floral 780,980.22,18
6482,Meias de Algodao 623,525.65,73
6483,Feijao Carioca 111,1370.44,4
6484,Bone 892,1856.74,61
6485,Desinfetante Floral 854,2270.61,99
6486,Sabao em Po 354,1811.5,32
6487,Cinto Social 724,66.36,49
6488,Fone de Ouvido Bluetooth 303,2337.25,17
6489,Notebook 794,570.38,47
6490,Lustra Moveis 844,905.01,93
6491,Blusa de Frio 987,56.15,59
6492,Perfume Masculino 914,1510.38,94
6493,Cinto Social 969,855.76,35
6494,Camiseta Basica 408,1204.39,32
6495,Escova de Cabelo 342,430.1,29
6496,Shampoo Anticaspa 169,1790.15,51
6497,Macarrao Espaguete 586,7.27,48
6498,Amaciante Concentrado 220,2159.65,95
6499,Teclado Mecanico 212,1354.71,91
6500,Sabonete Liquido 804,267.48,11
6501,Blusa de Frio 161,1058.23,46
6502,Macarrao Espaguete 166,1541.31,60
6503,Mouse Gamer 344,958.82,23
6504,Smartphone 172,1221.61,99
6505,Notebook 246,1648.76,67
6506,Detergente Liquido 509,251.3,21
6507,Chaveiro Metalico 111,1512.28,46
6508,Calca Jeans 189,1689.16,11
6509,Condicionador Hidratante 833,1109.84,74
6510,Cinto Social 124,66.55,2
6511,Amaciante Concentrado 456,592.15,50
6512,Creme Hidratante 782,1518.1,98
6513,Protetor Solar FPS 50 511,1503.75,6
6514,Calca Jeans 990,1406.19,85
6515,Creme Hidratante 294,397.4,17
6516,Sabao em Po 630,1746.09,84
6517,Colar Dourado 625,1687.37,47
6518,Feijao Carioca 656,1132.49,4
6519,Pulseira de Prata 738,1460.71,90
6520,Oculos de Sol 801,550.86,32
6521,Carteira de Couro 378,1032.73,15
6522,Fone de Ouvido Bluetooth 667,1510.19,47
6523,Camiseta Basica 256,2145.59,61
6524,Condicionador Hidratante 238,1327.31,88
6525,Notebook 916,1528.88,77
6526,Fone de Ouvido Bluetooth 324,2338.46,9
6527,Protetor Solar FPS 50 492,2019.64,75
6528,Bermuda Esportiva 713,2423.24,56
6529,Carteira de Couro 532,1118.04,51
6530,Detergente Liquido 760,858.87,87
6531,Azeite de Oliva 991,2085.73,55
6532,Cinto Social 868,281.64,66
6533,Escova de Cabelo 170,2300.72,98
6534,Esponja Multiuso 341,631.1,55
6535,Amaciante Concentrado 838,1816.26,54
6536,Calca Jeans 774,1076.7,43
6537,Caixa de Som Bluetooth 882,2190.97,18
6538,Fone de Ouvido Bluetooth 835,1097.6,78
6539,Esponja Multiuso 543,828.73,81
6540,Pulseira de Prata 108,1612.93,76
